"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.city_state","Input.university_name","Answer.student_org_url","Approve","Reject"
"3WGCNLZJLMU0SX6XZT3GPUTFTQID11","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:13 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:13 PST 2021","","","39JEC75372N9W1EAWEXV0VE0Y11CV5","ATOXYGWSI0PM3","Submitted","Wed Feb 10 04:36:16 PST 2021","Wed Feb 10 04:36:44 PST 2021","Sat Feb 13 04:36:44 PST 2021","","","","28","98% (45/46)","98% (45/46)","98% (45/46)","Cleveland, Ohio","Case Western Reserve University","https://case.edu/"
"3WGCNLZJLMU0SX6XZT3GPUTFTQID11","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:13 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:13 PST 2021","","","3B1NLC6UG7I98TXJCOKFKUAXA5RPG6","A1WOSUFQG768EF","Submitted","Wed Feb 10 04:32:49 PST 2021","Wed Feb 10 04:33:13 PST 2021","Sat Feb 13 04:33:13 PST 2021","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","Cleveland, Ohio","Case Western Reserve University","https://community.case.edu/club_signup"
"3MQY1YVHTA6E2LQ941COZNFKIBKB29","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3BDCF01OG5GJ3Z3LE2DEAD8HARFLY1","A2ARWAVMLMYQN","Submitted","Wed Feb 10 04:22:27 PST 2021","Wed Feb 10 04:25:39 PST 2021","Sat Feb 13 04:25:39 PST 2021","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","Philadelphia, Pennsylvania","University of Pennsylvania","https://ras.seas.upenn.edu/student-clubs-organizations/"
"3MQY1YVHTA6E2LQ941COZNFKIBKB29","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3OE22WJIGQADDNZTW6OLOE1YO8ZQU3","ADFB1KW8895WU","Submitted","Tue Feb 09 19:56:43 PST 2021","Tue Feb 09 19:57:09 PST 2021","Fri Feb 12 19:57:09 PST 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","Philadelphia, Pennsylvania","University of Pennsylvania","https://pennclubs.com/"
"3MQY1YVHTA6E2LQ941COZNFKIBKB29","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3R3YRB5GRNPLQ7SC7ARZYEMTKQKUA7","A1WOSUFQG768EF","Submitted","Tue Feb 09 21:39:43 PST 2021","Tue Feb 09 21:40:39 PST 2021","Fri Feb 12 21:40:39 PST 2021","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","Philadelphia, Pennsylvania","University of Pennsylvania","https://directory.apps.upenn.edu/directory/jsp/fast.do"
"3TLFH2L6ZGAEY7KQ4N39ZHL6OIK2TQ","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3IJXV6UZ1558GXJTF4O7A1NSQZIIRS","A2JONKNUPGS9F4","Submitted","Tue Feb 09 20:47:17 PST 2021","Tue Feb 09 20:47:55 PST 2021","Fri Feb 12 20:47:55 PST 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","College Station, Texas","Texas A&M","https://www.tamu.edu/student-life/index.html"
"3TLFH2L6ZGAEY7KQ4N39ZHL6OIK2TQ","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3OUYGIZWRFKCXPMYYMVCZ2NH3O5P06","ATOXYGWSI0PM3","Submitted","Wed Feb 10 05:03:23 PST 2021","Wed Feb 10 05:03:55 PST 2021","Sat Feb 13 05:03:55 PST 2021","","","","32","98% (45/46)","98% (45/46)","98% (45/46)","College Station, Texas","Texas A&M","https://mays.tamu.edu/"
"3TLFH2L6ZGAEY7KQ4N39ZHL6OIK2TQ","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3XLBSAQ9ZCYKT4OO6UEN5FZIL157ZW","AH6NOOVOYJT6N","Submitted","Wed Feb 10 02:07:06 PST 2021","Wed Feb 10 02:07:44 PST 2021","Sat Feb 13 02:07:44 PST 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","College Station, Texas","Texas A&M","https://www.aggienetwork.com/clubs/"
"3QX22DUVPV3JI3S8J0M8F8NPR8HMVH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3P1L2B7AD9B79LZJ8F4G8MAFWGQOL1","A351RM2SKUTPN","Submitted","Tue Feb 09 20:22:58 PST 2021","Tue Feb 09 20:23:30 PST 2021","Fri Feb 12 20:23:30 PST 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, California","University of Southern California","https://campusactivities.usc.edu/organizations/"
"3QX22DUVPV3JI3S8J0M8F8NPR8HMVH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3WSELTNVRBO6QUDN751PTI0R1C3ATM","A3R2HHQ128MHRS","Submitted","Tue Feb 09 18:57:43 PST 2021","Tue Feb 09 18:57:53 PST 2021","Fri Feb 12 18:57:53 PST 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, California","University of Southern California","https://campusactivities.usc.edu/organizations/"
"3QX22DUVPV3JI3S8J0M8F8NPR8HMVH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3Y54SXRO1T7Q53RLDAIGTJCL8F6UTT","A3000H6JUDI8Y0","Submitted","Tue Feb 09 21:56:57 PST 2021","Tue Feb 09 21:57:08 PST 2021","Fri Feb 12 21:57:08 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, California","University of Southern California","https://usc.campuslabs.com/engage/organizations"
"3IKDQS3DRLM1NBWH74TBXNSJPSHICY","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","373ERPL3YWUYPBZ49GNBO8P11GUTRG","ADFB1KW8895WU","Submitted","Tue Feb 09 19:56:22 PST 2021","Tue Feb 09 19:56:43 PST 2021","Fri Feb 12 19:56:43 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Gainesville, Florida","University of Florida","https://orgs.studentinvolvement.ufl.edu/Organizations"
"3IKDQS3DRLM1NBWH74TBXNSJPSHICY","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3DHE4R9OC4XDGMWDAQ93OH24ZV12GY","A1WOSUFQG768EF","Submitted","Wed Feb 10 04:44:16 PST 2021","Wed Feb 10 04:45:10 PST 2021","Sat Feb 13 04:45:10 PST 2021","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","Gainesville, Florida","University of Florida","https://arts.ufl.edu/students-parents/get-involved/student-clubs/"
"3IKDQS3DRLM1NBWH74TBXNSJPSHICY","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3ZPBJO59KXNEJSP4RLB25059BM2DHG","ATOXYGWSI0PM3","Submitted","Wed Feb 10 04:37:55 PST 2021","Wed Feb 10 04:38:24 PST 2021","Sat Feb 13 04:38:24 PST 2021","","","","29","98% (45/46)","98% (45/46)","98% (45/46)","Gainesville, Florida","University of Florida","https://www.ufl.edu/"
"3OWZNK3RZSBTYKZF4STJ4D787WR2UH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","38YMOXR4M2LXV95ECXPO0X549OG6W5","AH6NOOVOYJT6N","Submitted","Wed Feb 10 01:42:48 PST 2021","Wed Feb 10 01:43:20 PST 2021","Sat Feb 13 01:43:20 PST 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","Broward County, Florida","Nova Southeastern University","https://www.nova.edu/student-life/clubs-organizations.html"
"3OWZNK3RZSBTYKZF4STJ4D787WR2UH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3WLEIWSYHW3RGIROUWRL9HE5EUKH2G","ADFB1KW8895WU","Submitted","Tue Feb 09 20:00:44 PST 2021","Tue Feb 09 20:01:45 PST 2021","Fri Feb 12 20:01:45 PST 2021","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","Broward County, Florida","Nova Southeastern University","https://www.nova.edu/studentaffairs/campuses/clubs_organizations.html"
"3OWZNK3RZSBTYKZF4STJ4D787WR2UH","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3XM0HYN6NSLBOF1S6TURKRPLXP2EP4","A20U345O8HCPPK","Submitted","Wed Feb 10 02:16:44 PST 2021","Wed Feb 10 02:18:10 PST 2021","Sat Feb 13 02:18:10 PST 2021","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","Broward County, Florida","Nova Southeastern University","https://www.law.nova.edu/current-students/orgs/index.html"
"3TZ0XG8CC16607D1MY7TI8XXGB989Z","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","30ZX6P7VFGHN7OMEIWU6LUUKRMN2J5","A3TKUXUTDX6FBF","Submitted","Tue Feb 09 19:48:48 PST 2021","Tue Feb 09 19:50:03 PST 2021","Fri Feb 12 19:50:03 PST 2021","","","","75","0% (0/0)","0% (0/0)","0% (0/0)","Edwardsville, Illinois","University of Southern Illinois Edwardsville","https://www.siue.edu/student-life/"
"3TZ0XG8CC16607D1MY7TI8XXGB989Z","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","33F859I56EZL4VRKDPKWAAH980XBHC","ADFB1KW8895WU","Submitted","Tue Feb 09 19:58:59 PST 2021","Tue Feb 09 19:59:42 PST 2021","Fri Feb 12 19:59:42 PST 2021","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","Edwardsville, Illinois","University of Southern Illinois Edwardsville","https://getinvolved.siue.edu/organizations"
"3TZ0XG8CC16607D1MY7TI8XXGB989Z","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3L4PIM1GQ12U6XYYJMAAWPHGGIJRYA","A1WOSUFQG768EF","Submitted","Tue Feb 09 21:39:44 PST 2021","Tue Feb 09 21:41:08 PST 2021","Fri Feb 12 21:41:08 PST 2021","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","Edwardsville, Illinois","University of Southern Illinois Edwardsville","https://www.siue.edu/search/people.shtml"
"3A3KKYU7QA3WXSSD9AR41A63YHJMWR","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","31Z0PCVWUS1O7SFP02P5JRY1040T7H","ADFB1KW8895WU","Submitted","Tue Feb 09 19:54:30 PST 2021","Tue Feb 09 19:55:17 PST 2021","Fri Feb 12 19:55:17 PST 2021","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","Bloomington, Indiana","Indiana University Bloomington","https://beinvolved.indiana.edu/organizations"
"3A3KKYU7QA3WXSSD9AR41A63YHJMWR","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3300DTYQTA3WOR27669GKWFV2K0EQ5","A3U7KCX5530RT4","Submitted","Tue Feb 09 18:37:05 PST 2021","Tue Feb 09 18:37:09 PST 2021","Fri Feb 12 18:37:09 PST 2021","","","","4","100% (21/21)","100% (21/21)","100% (21/21)","Bloomington, Indiana","Indiana University Bloomington","https://beinvolved.indiana.edu/organizations"
"3A3KKYU7QA3WXSSD9AR41A63YHJMWR","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","33JKGHPFYKG9XIHS7C5ITAPZ6CJNMX","A1JAGH13HZB3UA","Submitted","Tue Feb 09 22:22:07 PST 2021","Tue Feb 09 22:23:16 PST 2021","Fri Feb 12 22:23:16 PST 2021","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","Bloomington, Indiana","Indiana University Bloomington","N/A"
"3NSCTNUR3691I844G6EQ2JYQK3Q5A9","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3GS6S824SYJ52UB6BEB528RQ4EGWNG","ATOXYGWSI0PM3","Submitted","Wed Feb 10 04:33:18 PST 2021","Wed Feb 10 04:33:48 PST 2021","Sat Feb 13 04:33:48 PST 2021","","","","30","98% (45/46)","98% (45/46)","98% (45/46)","Louisville, Kentucky","University of Louisville","http://louisville.edu/"
"3NSCTNUR3691I844G6EQ2JYQK3Q5A9","39P6QDR00ZRHED14M8SUT1AAUMODMZ","Identify a webpage within a university's website","Find the webpage with the LIST OF STUDENT ORGANIZATIONS for this university.","data collection, website, data extraction, university, student organization","$0.01","Tue Feb 09 18:28:14 PST 2021","3","BatchId:4329804;OriginalHitTemplateId:928390855;","240","259200","Tue Feb 16 18:28:14 PST 2021","","","3X1FV8S5J5DMDDUFY0TEQMZFWTIVGN","AH6NOOVOYJT6N","Submitted","Wed Feb 10 02:32:24 PST 2021","Wed Feb 10 02:32:58 PST 2021","Sat Feb 13 02:32:58 PST 2021","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","Louisville, Kentucky","University of Louisville","https://louisville.edu/involvement/student-organizations"
